popul,año,id_track,artist,song,duration,
64,1991,7safX55XidhznxK5eDdDm5,Genesis,I Can't Dance - Remastered 2007,241.36,
64,1987,58mFu3oIpBa0HLNeJIxsw3,Belinda Carlisle,Heaven Is A Place On Earth,247.293,
64,1987,0uMMLry3hzWGn3q3loqMkm,Los Lobos,La Bamba,174.186,
64,1986,7LoGfKBAaOl0nxhodJ1240,Cameo,Word Up,260,
64,1980,4sscDOZCkbLSlDqcCgUJnX,DEVO,Whip It,161.133,
64,1980,29nNU80zu0vscbrvTi55mG,Alabama,I'm in a Hurry (And Don't Know Why),168.813,
64,1979,7gUMShP1l20tC0xf17Zplk,Christopher Cross,Ride Like the Wind,275.506,
64,1979,4mcZYzoGwPRDdhWVlygiHf,Tom Petty and the Heartbreakers,Refugee,201.693,
64,1978,6kotXaSQaGYxE62hVpdHWu,Warren Zevon,Werewolves of London - 2007 Remaster,209.466,
64,1973,2BydLQAh7CUIFvSEqAMc4x,Sly & The Family Stone,If You Want Me to Stay,180.493,
64,1972,4gRA0i5sxx3jAhHaVjPnUN,Bill Withers,Use Me,228.326,
64,1970,7GqIDx2QVGOpd4r1fZaUUW,Chicago,25 or 6 to 4 - 2002 Remaster,289.8,
64,1969,6G7MHIvSDR3ehXPkuDFAlM,Bobby Womack,California Dreamin',200.973,
64,1969,0Z3xhSOhrawLV81YdiDiiJ,Shocking Blue,Venus,187.533,
64,1968,3MtP9T0WF4xbIo8vqHYeXM,Dusty Springfield,Spooky,164.173,
63,2018,5ow0sNF1zSqp71Ix5jEXWU,Jubël,Dancing in the Moonlight (feat. NEIMY),164.009,
63,2018,0WxiQqTcK3ZErx2mMWgtm6,Caroliina,Mafiosa (feat. Caroliina),193.7,
63,2017,5cRPdqpWkaNmIbPi6wJDg2,Papa Roach,Born For Greatness,227.847,
63,2017,2hl6q70unbviGo3g1R7uFx,Demi Lovato,Échame La Culpa,173.72,
63,2016,4unOsvr9C2NqI9aJXrxpCy,Taburete,Sirenas,184.25,
63,2016,0Tr5G2mE56eLUGvCaXRM8I,KALEO,No Good,234.24,
63,2015,7yoBjKO6cCnK3zV8gr1k4e,Highly Suspect,Lydia,242.56,
63,2014,7wdzLe2Gsx1RGqbvYZHASz,Kendrick Lamar,i,231.933,
63,2013,5KONnBIQ9LqCxyeSPin26k,Jason Derulo,Trumpets,217.419,
63,2013,3v8PlUFGQQDBIk1J86waCo,The Clash,Should I Stay or Should I Go - Remastered,188.24,
63,2012,6NFKf8vBApSvtzkapYmnVR,Up Dharma Down,Tadhana,222.446,
63,2012,0z9UVN8VBHJ9HdfYsOuuNf,Taylor Swift,Safe & Sound - from The Hunger Games Soundtrack,240.066,
63,2009,3Kj2EWpIBnvETsYq4cq0IH,Gregory Alan Isakov,Big Black Car,217.466,
63,2008,1OZSVl0JJ1MBzibpuhmmXb,Elbow,One Day Like This,394.173,
63,2007,5wCUdBsdubZ3ZFoJoRsMrY,Soda Stereo,Persiana Americana - Remasterizado 2007,292.266,
63,2007,1EC0JRoSi9YL5zExd3Euc3,Los Ronaldos,No Puedo Vivir Sin Ti,254.84,
63,2006,2VLcpwzuZVSZQUCQDQRM8n,Reik,Me Duele Amarte,192.973,
63,2006,2oF7FZHIJbzjeEXZ3D0Ku4,The Beach Boys,Good Vibrations - Remastered 2001,217.746,
63,2005,4ClGNWLK9vZMBtO0CpnyOE,Disturbed,Land of Confusion,287.066,
63,2004,6Hmj7SrLRbreLVfVS7mV1S,Arcade Fire,Wake Up,335.333,
63,2002,4wd09wCccmxUB7XVJp0RNn,Wilco,"Jesus, Etc.",231,
63,2000,3AA8xNhDC0MpqwkGX3EP5V,Phoenix,If I Ever Feel Better,266.6,
63,1999,5hyq5k3Do9gW3HGvDg5ZEJ,Café Quijano,La Lola,197.32,
63,1999,30oTS7bm0aH3p7lqjEIu8q,Gang Starr,Full Clip,217.44,
63,1996,1AHfovSnGPVYKaahRtA0U6,Nas,The Message,234.093,
63,1995,3VEFybccRTeWSZRkJxDuNR,The Presidents Of The United States Of America,Peaches,171.693,
63,1993,2UKkLqST2xWpK8n1b0Xr5Z,Enigma,Return To Innocence,255.466,
63,1990,63vL5oxWrlvaJ0ayNaQnbX,They Might Be Giants,Istanbul (Not Constantinople),153.813,
63,1976,5IU4JO2cpa0wPK8oQWFfCr,Nino Bravo,Un Beso Y Una Flor,272.8,
63,1975,56lhDZNQ5J47aog6mGKeGk,Bruce Springsteen,Thunder Road,288.72,
63,1973,64sn7wgJfeQKY3Jisnl59w,Lynyrd Skynyrd,Tuesday's Gone,450.226,
63,1970,5ZLzl6T8JwqMTMdoE0nCbU,Grateful Dead,Friend of the Devil,201.866,
63,1970,3LQPTJEqOfljGBxmpgUnoC,The Guess Who,American Woman,307.493,
62,2018,1Cxd4ZJJ9VOQQpNcpdcZEQ,Morat,Cuando Nadie Ve,219.184,
62,2015,3keUgTGEoZJt0QkzTB6kHg,Drake,Truffle Butter,219.226,
62,2014,71jGGLe5VtEHjIk5dU2W3S,The War On Drugs,Red Eyes,298.92,
62,2013,6LsUo3PX3QeJmWBRcmaf5b,Big Yamo,Tocarte Toa,206.654,
62,2012,7yED4n2U8RR5LKZVmisiev,Tony Bennett,The Way You Look Tonight,203.306,
62,2012,4L0nc0tHfDjr3HlAm1EFeu,Dirty Heads,Lay Me Down,215.146,
62,2011,3m8CQnnfJJp4eQMWWl3zay,Kirko Bangz,Drank in My Cup,232.16,
62,2010,2cmRpmO04TLaKPzmAzySYZ,LCD Soundsystem,Dance Yrself Clean,536.471,
62,2010,26iYJEimPCE0ozDlpj0UFN,Alan Jackson,Livin' On Love,228.733,
62,2009,7Kpqjspw4Y7HrvItIRcBiW,A.R. Rahman,Jai Ho! (You Are My Destiny),222.4,
62,2009,1F43XlPBiwAUUIhrUGzylO,Limahl,Never Ending Story,212.173,
62,2005,2UVLuddklEVak5PXgC7baA,Deee-Lite,Groove Is in the Heart,231.786,
62,2002,3ODF56f90W3qxDqxHAUi3v,Deana Carter,Strawberry Wine,290.466,
62,1999,7AimHQrOUoUTYbVX87D3Zl,CKY,96 Quite Bitter Beings,201.92,
62,1998,5FxgRnXBHMM0q4stwqrjjM,Jo Dee Messina,Bye-Bye,200.96,
62,1998,0MjT9xQqJrQlNrkWKZgFbQ,Jo Dee Messina,I'm Alright,199.04,
62,1993,1nVoLxz8C0uGgMKfywy0vf,Martina McBride,Independence Day,204.626,
62,1989,5FFowl1Ve4S5OehL6OywSg,Fugazi,Waiting Room,173.266,
62,1978,39CyGKIFqMzSuynOR8uilD,Nina Simone,Baltimore,278.866,
62,1977,58PSYdY0GFg0LFb2PxYk4T,Muddy Waters,Mannish Boy,321.133,
62,1977,3zxklD2EGecZre9MjEEvIU,Linda Ronstadt,Blue Bayou,239.399,
62,1977,00kvKlIvfzQLSi6T2zwXuS,The Brothers Johnson,Strawberry Letter 23,299.066,
62,1975,0RgcOUQg4qYAEt9RIdf3oB,"Earth, Wind & Fire",Shining Star,170.16,
62,1972,0gZXockVcE7rEhSf4mcGLO,Bread,Guitar Man,226.213,
62,1971,5UuikgHTxSRFRnC0zXx10i,Jethro Tull,Aqualung,396.186,
62,1971,5eM6Rrk8rwLpUhrh7Kk5R1,Joni Mitchell,California,230.226,
62,1970,01gDLZsi0j5fWC28FLPNO8,Curtis Mayfield,Move on Up - Extended Version,535.333,
62,1969,0WSlOSMLJWoWUpWci9nnRb,The Meters,Cissy Strut,186.853,
62,1959,0aWMVrwxPNYkKmFthzmpRi,Bill Evans,Blue in Green (feat. John Coltrane & Bill Evans),337.733,
61,2018,6n2eIfLj0wOOUkUfNmYzlh,Netta,Toy,180.23,
61,2017,5jsDxDkJ1PqyYUWhDMr86B,Stone Sour,Song #3,256.533,
61,2017,0Gw9QC3RqHmTdGqHIWLHb6,Demarco Flamenco,La isla del amor (feat. Maki),219.413,
61,2014,2ZAOEPkOeZTGsjGHWyCThc,INNA,Cola Song (feat. J Balvin),198.245,
61,2013,7lSDCrF11sdTVfjbAQVZE8,The Clash,I Fought the Law,163.24,
61,2012,3dB42OEuVNiktvt3V5JRVI,Devendra Banhart,"Amor, Amor de Mis Amores (with Devendra Banhart)",237,
61,2011,5O5PY5HJNPxD7KyqU0SEhH,Rata Blanca,Mujer Amante - Vivo,377.399,
61,2010,40lKptao1hxVqA7fd1OOGp,Chris Tomlin,Our God,285.16,
61,2010,2CBRlZtrYrhd8XXFFDSxAl,Alan Jackson,Little Bitty,158.08,
61,2009,75QTZG8XFYKb0HQIwgCzNE,Brooks & Dunn,Brand New Man,179.573,
61,2009,4sjLcE0GQ6urc4iUXsUPe9,Thirty Seconds To Mars,Kings And Queens,347.666,
61,2009,0mBkoM8r7KAQzZij5swTUL,Empire of the Sun,Walking On A Dream,198.44,
61,2008,5u3l2TONYacJgmRPQVaF9y,Amon Amarth,Twilight Of The Thunder God,248.746,
61,2008,3Th2of8xIYyImVLXUbzaTp,Nena Daconte,Tenia Tanto Que Darte,204.56,
61,2003,6CqYhhUPJORx1vvdTNc8jv,A Perfect Circle,The Outsider,246,
61,2002,2DFRFqWNahKtFD112H2iEZ,The Flaming Lips,Do You Realize??,213.173,
61,1998,7JIjUx3GsL0upxmNJacmtz,Elvis Crespo,Suavemente,267.16,
61,1998,5Lwc3DTWzX6JaW2x2PZezt,Tracy Byrd,I'm From The Country - Single Version,213.973,
61,1997,4l8u5h7OjkZo2UmyUoeKYJ,Kenny Chesney,She's Got It All,205.093,
61,1997,0NyMrtH8mUuvtJjEpESn7J,John Michael Montgomery,Life's a Dance,188.84,
61,1996,59MIR30ATtW8kTaX3SCpq0,George Strait,Blue Clear Sky,174.866,
61,1995,7riuy1t0Kt3SRgMtFxX0FR,Rhett Akins,That Ain't My Truck,243.106,
61,1995,4vbW5aT9UQGRqEScStQPPy,Shania Twain,No One Needs To Know,183.96,
61,1994,46LI9mnlQ8fJHH47ioBubg,Alison Krauss & Union Station,When You Say Nothing At All,261.12,
61,1993,51uGoXB3PbXLyeH0aPGo7H,Brooks & Dunn,Hard Workin' Man,178.493,
61,1993,2zyTP97uGsIc1C4KNNEkyn,Bobby Womack,Across 110th Street,230.506,
61,1992,0PsBdKWnOQGMo9smobflvy,Mark Chesnutt,Bubba Shot The Jukebox,185.84,
61,1991,7uLQTOxQ3nwwoHuxwt2AHJ,Hal Ketchum,Small Town Saturday Night,177.986,
61,1991,4zguEJ2UaLe4zbEIDWqiVP,Queen,Hammer To Fall - Remastered 2011,218.32,
61,1989,1A0I5aiVZRwecRlbQcweBh,Alan Jackson,Gone Country,259.893,
61,1988,0WIbzDVEpmOyBnqqdtqIL9,Sonic Youth,Teen Age Riot (Album Version),417.8,
61,1978,0JgMHia55MBfhfqZIRi3kF,Elvis Costello & The Attractions,Pump It Up,196.68,
61,1975,4XRkQloZFcRrCONN7ZQ49Y,Parliament,Give Up The Funk (Tear The Roof Off The Sucker),348.066,
61,1973,5pihM63Tj50g1XjLxq0iU8,The Charlie Daniels Band,Long Haired Country Boy,240.106,
61,1970,4ZEEcEMGjkWOfZNBcIB9yE,Edwin Starr,War,200.266,
60,2020,7n3u7RrzdXGVcclBEp9aSa,Chris Cornell,Patience,253.12,
60,2020,1KF6uW84ksAUlTMy08gP1R,Motionless In White,Somebody Told Me,199.477,
60,2019,44oCGRuPFy7Uz6w4KliMBS,Death Stranding: Timefall,Sing To Me,189.92,
60,2018,6Sf2YqGzNmVfSNpLFWuYbz,AronChupa,Rave in the Grave,162.732,
60,2018,66BjcDhhwWCcQIBxHMpKXh,Sia,Flames,194.68,
60,2018,66BjcDhhwWCcQIBxHMpKXh,David Guetta,Flames,194.68,
60,2018,4txQPJDlvU72lC6EMhT7m9,Dvicio,Qué Tienes Tú (feat. Jesús de Reik & Mau y Ricky),212.348,
60,2018,2PYmyMAMlhX1eVevLo5A6n,CNCO,Se Vuelve Loca,191.666,
60,2015,6Rt6KwuF7I8ZkdZG2G0bYr,Sufjan Stevens,The Only Thing,284.13,
60,2015,52erNkfUKv34u02CjcHOPj,Randy Travis,If I Didn't Have You,186.746,
60,2014,7bhI6rnvaVw8qgZPn32qE0,Fink,Looking Too Closely,310.693,
60,2014,5TphzFf2iv0l3VrFHN08kN,Calibre 50,Contigo,210.44,
60,2014,2bcC9Xyi40wnI7Od5uch31,Paolo Nutini,Iron Sky,373.133,
60,2013,36482hNESSwELpr9sS3NbE,Fergie,A Little Party Never Killed Nobody (All We Got),241.306,
60,2013,1zVhMuH7agsRe6XkljIY4U,Christina Perri,human,250.706,
60,2012,4pGqFOfzvfe6avb9kbZicC,The Neighbourhood,Sweater Weather,240.04,
60,2012,2yJVeT8cP1zstJxRP7Nlv8,Hoodie Allen,No Interruption,215.24,
60,2012,0QIYINh2AwmOmdu8CRYvlw,Knife Party,Bonfire,272.077,
60,2008,15h9quQgltWsgYsdqSyPNb,Fondo Flamenco,Mi Estrella Blanca,278.958,
60,2007,7hbgCKddEQhCVXHsMdHebN,Sin Bandera,Mientes Tan Bien,229.186,
60,2007,5YpZh8wfS4moRBk0ijNcXr,Public Enemy,Harder Than You Think,249.521,
60,2005,4hYinIaRxdaoEFSQni6K6I,Wir Sind Helden,Nur ein Wort,236.2,
60,2003,0arNrzPygksLY2pEbRgBjw,Thrice,The Artist In The Ambulance,219.266,
60,2002,5Nn2Dj7OQsGL6pgQ9iIzPp,RJD2,Ghostwriter,317.933,
60,2002,5dcwiQFqn0mTcWewYIv7MV,Johnny Cash,Personal Jesus,199.24,
60,2001,7HX9f8AMBl0vQxAoAzLqhS,Daryl Hall & John Oates,You Make My Dreams (Come True),187.6,
60,2001,4UtREbGYnd1nZLckEb5y8J,M-Clan,Carolina - En directo 2000,263.679,
60,1998,71yCMlsD6qbD7NmNUEoVNR,Plastic Bertrand,Ca plane pour moi,182.133,
60,1998,2ZXsvL9DO2MPv43Ay1IxgR,Joe Diffie,John Deere Green,273,
60,1996,5pd09tZmcXpyaXcuzs1p7J,John Anderson,Straight Tequila Night,173.146,
60,1993,42gZM6AQ9BDMaTyTmMDVlN,Boston Symphony Orchestra,Theme From Schindler's List,255.693,
60,1989,6eRmG7DPom2FfRNAoCmjqb,Frankie Ruiz,Deseándote,281.186,
60,1989,3hV8Gvijx6cVv339o3uCSK,Alan Jackson,Summertime Blues,192.093,
60,1988,1RCtHLyq1xIbgGMrYRrKJ2,The Church,Under the Milky Way,297.6,
60,1986,7Eb5AYiiGWItBNddlmxvnh,Alaska Y Dinarama,A quién le importa,205.306,
60,1985,15049rGLXHwrWtE4euUb5C,Echo & the Bunnymen,The Killing Moon,346.28,
60,1983,6G41H0Zd0kQ1WXWDoEotoJ,Cyndi Lauper,Time After Time,241.16,
60,1980,5EAgXGJ8Kw5QAfhQkZXYqT,Stevie Wonder,Master Blaster (Jammin'),307.933,
60,1978,5jQcJ2st6yHWhUBjoDoZPH,TOTO,Georgy Porgy,247.586,
60,1977,1CM1wOqD2AIjt2MWd31LV2,Peter Gabriel,Solsbury Hill,261.44,
60,1971,4W8IEREeLldaSQyGXcZQ2I,Shuggie Otis,Strawberry Letter 23,239.906,
60,1970,4pW3aTX3kAmOaPJfc9UM12,Charles Wright & The Watts 103rd Street Rhythm Band,Express Yourself,233.613,
60,1970,41q8ZiB3LZl4HRmmzUTIo4,Stevie Wonder,We Can Work It Out,199.506,
59,2019,2eZjO58Qe9og2xmyfw4qwJ,Bring Me The Horizon,Ludens,280.151,
59,2019,0FkcmHJOsWE80rlpzfT0Pq,Marilyn Manson,God's Gonna Cut You Down,160.538,
59,2018,2okeBtFNVJ4n33NEV1RxBm,Bullet For My Valentine,Radioactive,193.08,
59,2017,1060gzllf4b0UETAXisR5l,Royal Blood,Lights Out,236.426,
59,2016,1YrC8s6yZWw23QxW6rfM9f,Jain,Come,162.266,
59,2015,6ImxYXeLDQPIv4qo7bMhSk,Drake,Company,252.64,
59,2014,4PvD06Pmbm2rHG2JjSlElF,BANKS,Beggin For Thread,249.739,
59,2013,4dTVgHZFPlaq9nPbLVVLSG,Tegan and Sara,Closer,209.28,
59,2013,3ozuHMral4k7ALNOgPdxQ8,La Oreja de Van Gogh,El Primer Día del Resto de Mi Vida - Directo Primera Fila,262.84,
59,2012,60rHc4AkLlP4XVSATvBb6K,Halestorm,I Miss the Misery,183.506,
59,2012,4zzi2eD2cEPpQ3a307mPPj,The Civil Wars,Billie Jean,259.92,
59,2011,0FtD1ZukwCnuTfTNuwxrQM,Icon For Hire,Make A Move,183.813,
59,2010,0xcl9XT60Siji6CSG4y6nb,Flo Rida,Club Can't Handle Me (feat. David Guetta) - From the Step Up 3D Soundtrack,232.615,
59,2009,1fkYmLPG2Oi2AkUmcspWKl,A Rocket To The Moon,Like We Used To,203.733,
59,2007,4u4VElxO7JM4IR4jR4TL1s,Steve Jablonsky,Arrival to Earth,326.773,
59,2007,3G0C3Z9H9CLejvrkWbGBb7,El Barrio,Pa' Madrid,260.185,
59,2007,1UEKaf3j6eXeNbySz761lc,Travis Tritt,Take It Easy - 2006 Remaster,213.706,
59,2006,5GZEeowhvSieFDiR8fQ2im,Damien Rice,9 Crimes,217.946,
59,2006,1JZZkORheU1RpGqJdZ77WL,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",258.786,
59,2005,1oaGF1WX4dMGOwZL3ueYVw,Luis Miguel,Por Debajo De La Mesa,184.08,
59,2004,581mukhDjta60CCwpvnjL9,Skindred,Nobody,236.013,
59,2004,4siFdX3QLfjtzg1HHgCPW7,Ryan Adams,Wonderwall,248.28,
59,2004,312A8WfROSLvZbMDHBUPDp,The Streets,Fit but You Know It,254.266,
59,2002,4kJP8Z888wREJ8bRMWNMuk,Extremoduro,La vereda de la puerta de atrás,243.32,
59,2002,2zhGnnDewN4kBsVzbqjBtX,Scooter,Nessaja,208.933,
59,2001,4mpAm83XX1iS63l8wmkEC6,Black Rebel Motorcycle Club,Spread Your Love,225.333,
59,1999,2HmMklpgK8vGCpJmPpz1yG,Kenny Chesney,How Forever Feels,188.2,
59,1998,3QvOV1QYPPre7gjppKyeON,Joe Diffie,Pickup Man,216.693,
59,1997,5jWI1xNxABzDRFTnD2yp8L,Tina Charles,I Love to Love,183.693,
59,1996,7itHyuODr4R7Fdz454zn3F,Ricochet,Daddy's Money,183.493,
59,1992,5YY64mW5PL5waJKUsIJIQt,Travis Tritt,T-R-O-U-B-L-E,180.16,
59,1992,2Mb3zpobD0CvJGWv6NpsPy,Pete Rock & C.L. Smooth,They Reminisce Over You (T.R.O.Y.),286.693,
59,1990,4Q4w8aRdfhIIEhBututktL,Social Distortion,Story of My Life,346.333,
59,1990,4ICSwxlVyGaTquNqblL7Y9,Travis Tritt,I'm Gonna Be Somebody,244.933,
59,1989,7rKyITVLEwldhdXIy7P6Vw,Indigo Girls,Closer to Fine,241.6,
59,1983,2dbOYFfS7r7NAzquRvji9A,Accept,Balls to the Wall,342.6,
59,1981,1gKmnrz6SzJlGMNRKBLx1V,Blondie,One Way Or Another,216.4,
59,1979,6gRACp2CvsIhc7hyw8CecQ,The Charlie Daniels Band,The Devil Went Down to Georgia,215.066,
59,1979,61BywQA7q8KjpGjp3rHuRv,Molly Hatchet,Flirtin' with Disaster,299.2,
59,1979,0k1hbeZodoEw34FAdbh8xM,El Gran Combo De Puerto Rico,Brujeria,205.813,
59,1978,1BvpeiApX8qhof8Pmi3YlH,Ace Frehley,New York Groove,183.693,
59,1969,3ZxfehzRtB3oJcBuxWXFZQ,The Isley Brothers,It's Your Thing,169.293,
58,2020,0RZVAhyB8vhxQz6ITjiuyA,Nightwish,Noise,340.281,
58,2018,2SpfMQ5TuKsMj1trNwrLVA,Jennifer Lopez,El Anillo,176.816,
58,2017,6PtIXICwmoxCgLjw2zApDs,Ron Gallo,"Young Lady, You're Scaring Me",220.538,
58,2015,3Tp7y0bLogDQsIO5tTTOH4,Shinedown,Asking for It,210.706,
58,2014,38tKqQuqodiUYOsw6HWyeQ,Charli XCX,Break the Rules,203.907,
58,2014,1ZMODMeLK5x6W8r8jsmmgX,Mark Forster,Au Revoir (feat. Sido),202.32,
58,2014,1jZoQ2R3wgs1UbOhio9j8I,The Forest Rangers,Come Join the Murder - From Sons of Anarchy,448.093,
58,2014,0zSGK8ZpVuo0XdIY21Vyrh,Die Antwoord,Ugly Boy,213.607,
58,2011,3OcQ7GHZRKcm1yxrykVXEv,Princess Chelsea,The Cigarette Duet,260.014,
58,2010,0BQXMBMiFDuRgEp73vLNet,Los Rebujitos,Todos Los Besos,239.146,
58,2009,1IivtUqnUfW9jH3pM08D8U,Jan Delay,Oh Jonny,219.013,
58,2008,2MuJbBWAVewREJmB8WdGJ3,Ice Cube,It Was A Good Day,260.306,
58,2007,5zHvsFZoCzLmhbRbYDkg42,La Casa Azul,La Revolución Sexual,274.16,
58,2007,2CzWeyC9zlDpIOZPUUKrBW,Feist,1234,183.666,
58,2007,0Bf3bLtRSlpXl5l5MuzZd6,Marc Anthony,Aguanile,315.266,
58,2006,2SiqlgLMfKQbczSMRp8drY,Blue October,Into The Ocean,239.946,
58,2004,1WYEDcS7WGjv0rG7rmMX3o,The Verve,Bitter Sweet Symphony,359.546,
58,2002,4Nrg8EG7wWTiTOumtpw8gk,Citizen Cope,Let The Drummer Kick,257.093,
58,2001,5LRxSyiIRHQD26h1mdM0Ir,Groove Armada,My Friend,300.266,
58,2000,6hQszXJIYhtjmSTmDqZpeU,38 Special,Hold On Loosely,279.893,
58,2000,5drK2kTE2mrUdV33iHWyrx,Hooverphonic,Mad About You,223.733,
58,2000,4K1DB7EedHPuVnhVrnvf2U,Rage Against The Machine,How I Could Just Kill a Man,244.693,
58,2000,11IXRdEjiH0KL8nh4G1j7d,Gavin Greenaway,Now We Are Free,254.293,
58,1999,4Ft15s9T7pcG7O85VbdxVl,Fito Paez,Al lado del camino,326.213,
58,1998,1HlGblweLq0eAwnb0NY1EQ,Skid Row,18 and Life,231.28,
58,1996,6SJ1hWFVBIiUgGgHKvwXCQ,Reel Big Fish,Sell Out,227.493,
58,1996,0qgiFuYhYuwtFXEwYakddE,Cake,I Will Survive,310.6,
58,1992,3z5ggGtcs4t8pizW521gW9,L7,Pretend We're Dead,235.093,
58,1991,3IDsegNBHC4pjGCOMTQYlU,Amy Grant,"Baby, Baby",236.973,
58,1989,78FJd3BMjDQCA1Hh2QfKqS,Hombres G,Voy a pasármelo bien,235.466,
58,1989,3clIHVzJ9J2rvvrFUKLICo,The Stone Roses,She Bangs the Drums - Remastered,232.333,
58,1988,2CeqxyOZEyiL6pTDYZ9gPH,Peggy Lee,Fever,201.333,
58,1979,1XT5kxg6Tk0ukCO2vBQN4v,XTC,Making Plans For Nigel,253.8,
58,1978,1FL9DHDSED6lxNMDJUJQvB,Kraftwerk,The Model - 2009 Remaster,220.533,
58,1975,4delgtiKX7L3nsbC0exhCS,The Marshall Tucker Band,Fire on the Mountain,236.466,
58,1974,4qYHnP5AmKzXbJhciPV8si,"Bobby ""Blue"" Bland",Ain't No Love In The Heart Of The City - Single Version,233.56,
58,1973,6igsoAR6Co9u7Rq3U7mlOD,Kool & The Gang,Hollywood Swinging,279.933,
58,1963,4ol2UyMTiklHVujAWg02nE,Oscar Peterson Trio,I Got It Bad And That Ain't Good,306.226,
58,1962,6KKcey1w86oP0qxN8frbfD,Booker T. & the M.G.'s,Green Onions - 45 Version,167.384,
57,2019,23wrmyJ1S2sjeh2dFN5P9k,STARSET,TRIALS,258.506,
57,2019,0iM1Ioz4N4p7MU1DKyqsov,The Interrupters,Bad Guy,157.831,
57,2018,4TwWOcvjY1qt3QJvtveAGm,Eleni Foureira,Fuego,183.397,
57,2015,4w098dhR8GON00jYL1vCv4,Ed Sheeran,Touch and Go,240.986,
57,2014,6wPMapHawG4uns1R3vHzUG,Ten Walls,Walking with Elephants,325.52,
57,2014,3T76zPJz3tWL27FrjJe2ot,Jack White,Lazaretto,219.4,
57,2014,1qhcO9Akt1mP0Y54OSTX9w,NOTHING MORE,Jenny,236.6,
57,2014,04u9U3bDD9dVZFDDI8v0ME,Dvicio,Paraíso,180.653,
57,2013,7iOyMOxdOULvXqUqC26spJ,Portugal. The Man,Modern Jesus,194.053,
57,2013,7IiqF2tYiixnpBcFjkocjA,Asking Alexandria,Moving On,242.593,
57,2013,75kiQfmmuQwgquZ9RLSvuA,"Tyler, The Creator",Domo23,158.76,
57,2013,4ZmX8elKMkH0MfniNi0Adu,Five Finger Death Punch,House of the rising sun,247.388,
57,2013,3qM75mSV84LHHJqlITqZsk,K.I.Z,Ein Affe und ein Pferd,225.693,
57,2013,3DDGhkxq3FeUorZppSgeLE,Lily Allen,Somewhere Only We Know,208.154,
57,2013,15zUfY9L1p7bN9JsgaTAP0,Trivium,Strife,269.266,
57,2012,7nCONy10IHp7XD3oYZ0lcx,Death Grips,I've Seen Footage,202.853,
57,2012,7K1a1MSYYqTgPofuGD6ctM,Brooks & Dunn,She's Not the Cheatin' Kind,201.426,
57,2012,72wNM7VYxTZ1PawCKzfTZx,IZAL,La Mujer de Verde,304.573,
57,2012,0t2QiRkpag0fAgs9zuCPlH,Santigold,Disparate Youth,284.4,
57,2011,3dOAXUx7I1qnzWzxdnsyB8,The Black Keys,Lonely Boy,193.653,
57,2010,3gVuz4Bhvxb2J0iGSH8bCZ,The Tallest Man On Earth,Love is All,255.853,
57,2008,7AH9Fmka4of4Y25lfhvBUC,Mindless Self Indulgence,Shut Me Up,168.533,
57,2007,7aB9V1AfdHhdONxii7njJ9,Maximo Park,Books From Boxes,208.653,
57,2006,3WS7spXVlbeC5kjePmHMQW,Pretty Lights,Finally Moving,277.975,
57,2005,76Ug1q4l6rGwJ2ubV5wh3X,Gorillaz,All Alone,213.333,
57,2005,6U5hUX40OWY6l0HaPUWElZ,Bloc Party,Banquet,200.4,
57,2005,4OsLDuaH0bWR6xM6nj66F8,The Fall of Troy,F.C.P.R.E.M.I.X.,237.68,
57,2004,4UuHWIkAWnN176A2rx7YFB,Bowling For Soup,1985,193,
57,2004,3tchJ8gDgMdaSxpaLxlr1F,Sufjan Stevens,To Be Alone With You,168.04,
57,2004,2EIaO5knwUA3F2qnf9LV3S,Bobby Darin,Beyond the Sea,172.48,
57,2004,1HOtCYTuOCISpTn9cW6fcz,Amel Bent,Ma philosophie,203.226,
57,2003,1ZA8L9IOkRhmmz4nPXXx7h,Eagles,Hotel California - 2013 Remaster,391.376,
57,2003,1CSLeVCXmetBh8IkTPMFdL,The Monkees,I'm a Believer,165.613,
57,2002,16taQAqrrfqCwbkbKFr2OH,Marea,La luna me sabe a poco,267.186,
57,2001,0E0bZtTG39K95uRjqBo1Mx,Andrew W.K.,Party Hard,184.906,
57,2000,3FhNJaCNypOAnZccdYGAWN,Reamonn,Supergirl,246.066,
57,1999,7M65iLprqQ9UJNqer4g6AM,M-Clan,Llamando a la tierra - Serenade From the Stars,244.533,
57,1997,2P9Cn8LEt0mK0WD6iCYokP,John Michael Montgomery,Be My Baby Tonight,170.533,
57,1995,70TsRbycWfabtevnripyRu,Vince Gill,Don't Let Our Love Start Slippin' Away,223.533,
57,1995,0Jg602cHeMCnPez9baacIe,Rednex,Cotton Eye Joe,193.826,
57,1994,42rFOQqHmXf9IkdwVqkooK,Bootsy Collins,I'd Rather Be with You,297.493,
57,1994,3KZVWVH4epY2JGaqRs8bqg,Meat Puppets,Backwater,220.533,
57,1994,1300POeOaj8qho30FRHjgf,Tori Amos,Cornflake Girl,305.493,
57,1991,4eJikwHYHJ3yMg1tvS1Mom,Seguridad Social,Chiquilla,187.999,
57,1990,4aMT5LHe8A2uIc11H8Cx2m,Gloria Estefan,Conga,255.106,
57,1984,7J0niAY0FLzGiCVJUREl88,Radio Futura,Escuela de Calor,210.84,
